run_folder,video_number,r_local_cm,r_global_cm,tau_sec,autocorr,min_lag_sec,max_lag_sec,persistence_threshold,source_csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.7017,-0.0607288508,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.73506667,-0.0777105837,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.76843333,-0.0785867225,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.8018,-0.0695359239,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.83516667,-0.065296992,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.86853333,-0.0831558748,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.9019,-0.0925580281,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.93526667,-0.0970420302,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,1.96863333,-0.0852168596,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_103837_video02_target30cm,2,30.0,30.0,2.002,-0.0869871179,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_103837_video02_target30cm\center_autocorr_curve.csv
run_20260603_104003_video03_target60cm,3,60.0,60.0,0.0,1.0,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_104003_video03_target60cm\center_autocorr_curve.csv
run_20260603_104003_video03_target60cm,3,60.0,60.0,0.03336667,0.8091850621,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_104003_video03_target60cm\center_autocorr_curve.csv
run_20260603_104003_video03_target60cm,3,60.0,60.0,0.06673333,0.7160614903,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_104003_video03_target60cm\center_autocorr_curve.csv
