t0,t1,x,y,rx_from_center,ry_from_center,r_from_center_px,theta_deg,dx,dy,speed_px,radial_component,radiality,radial_aligned,direction_label,sector,corr
315,330,270,110,35.0,-22.0,41.340053217188775,-32.15229514128234,3,-8,8.54400374531753,6.797282009379781,0.7955616841934292,True,outward,right_middle,0.7871276140213013
315,330,280,110,45.0,-22.0,50.08991914547278,-26.05349531049095,7,-8,10.63014581273465,9.802371582473945,0.9221295507283587,True,outward,right_middle,0.6829866766929626
315,330,250,140,15.0,8.0,17.0,28.072486935852957,5,3,5.830951894845301,5.823529411764706,0.9987270546534337,True,outward,right_middle,0.6732480525970459
315,330,240,160,5.0,28.0,28.442925306655784,79.8753283446022,2,3,3.605551275463989,3.304864003492761,0.9166043556175655,True,outward,right_middle,0.5962638854980469
315,330,270,190,35.0,58.0,67.7421582177598,58.891191171454864,1,1,1.4142135623730951,1.372852628950024,0.9707534035003411,True,outward,right_lower,0.7629545331001282
315,330,280,200,45.0,68.0,81.54140052758476,56.504815326258814,-6,-7,9.219544457292887,-9.148726845176453,0.992318751490979,True,inward,right_lower,0.6966649889945984
330,345,240,60,5.0,-72.0,72.17340230306452,-86.02750405924934,-3,-8,8.54400374531753,7.772946571706509,0.90975458384676,True,outward,right_upper,0.7402399182319641
330,345,320,70,85.0,-62.0,105.20931517693668,-36.10745129175187,-1,0,1.0,-0.807913252329896,0.807913252329896,True,inward,right_upper,0.6160466074943542
330,345,160,120,-75.0,-12.0,75.95393340703298,-170.90972307917767,-5,-2,5.385164807134504,5.253184161796873,0.9754918094312031,True,outward,left_middle,0.7283692359924316
330,345,230,180,-5.0,48.0,48.25971404805462,95.9468630539735,0,1,1.0,0.9946184088907778,0.9946184088907778,True,outward,left_lower,0.7942851185798645
330,345,320,190,85.0,58.0,102.90286682109493,34.30778784471597,2,5,5.385164807134504,4.470235030475368,0.8301018057150272,True,outward,right_lower,0.6145662665367126
