center_offset_x,center_offset_y,radial_aligned_count,mean_radiality,mean_speed_px,inward_fraction,outward_fraction,left_right_balance_min_over_max,sector_entropy_normalized,sector_cv,empty_sector_count,near_ring_fraction,near_ring_count,angular_coverage_fraction,angular_entropy_normalized,angular_cv,radial_shell_coverage_fraction,radial_shell_entropy_normalized,sphere_centered_radial_organization_index
0,0,265,0.9168712230092507,5.587389956100184,0.5169811320754717,0.4830188679245283,0.29901960784313725,0.8622437958162529,0.694103733515408,0,0.6641509433962264,176,0.9166666666666666,0.9115341755461267,0.6370432769470636,0.8333333333333334,0.7887825975624669,0.6640841270961702
-80,0,246,0.913828870700193,5.598304266841487,0.516260162601626,0.483739837398374,0.29473684210526313,0.8661544394296274,0.7396586936857792,0,0.45934959349593496,113,0.5833333333333334,0.6126306346337178,1.630988333095256,0.8333333333333334,0.7997852669448334,0.5642007613629736
80,0,271,0.9150815561051446,5.871912482297802,0.5645756457564576,0.4354243542435424,0.24311926605504589,0.8416772017037305,0.7717824871066868,0,0.8450184501845018,229,1.0,0.812900464610262,1.0868207994747274,1.0,0.6728633827322995,0.6313733856529908
0,-60,274,0.9114593734887672,5.491058046448395,0.48905109489051096,0.5109489051094891,0.3497536945812808,0.8594137778503198,0.7093072970162589,0,0.5912408759124088,162,0.9166666666666666,0.7734049441365938,1.0760173863552198,1.0,0.847262853771135,0.6802804741290145
0,60,272,0.906531268709299,5.467652681408843,0.5404411764705882,0.45955882352941174,0.35323383084577115,0.8987435709161261,0.606205296571793,0,0.5,136,0.9166666666666666,0.7921566529297366,1.080857342647821,1.0,0.8824162247770818,0.662425921159863
-80,-60,257,0.9059522841858756,5.298599709758049,0.4980544747081712,0.5019455252918288,0.24757281553398058,0.8441637595446377,0.7796193466088089,0,0.43190661478599224,111,0.6666666666666666,0.5679164629155212,1.648791076458121,0.8333333333333334,0.7925631924745983,0.537942799352273
-80,60,244,0.9224748771408319,5.885193484612271,0.5450819672131147,0.45491803278688525,0.4186046511627907,0.9051481674046056,0.6244589165488823,0,0.3073770491803279,75,0.5833333333333334,0.5599109122336119,1.7086576263754312,0.8333333333333334,0.872246718416432,0.5447587248489896
80,-60,277,0.9128342022725618,5.930039457353731,0.5270758122743683,0.4729241877256318,0.2764976958525346,0.8458692274105301,0.7304293866248511,0,0.6534296028880866,181,0.75,0.8158554985790218,0.9409233255188583,1.0,0.7667046706269057,0.6160594994878916
80,60,283,0.9296948256013032,5.735701045520062,0.5335689045936396,0.4664310954063604,0.2863636363636364,0.8563189406051577,0.7435035391758714,0,0.508833922261484,144,0.6666666666666666,0.7360673669639807,1.1382425704936194,1.0,0.7995151485349159,0.5582762914579055
