video_number,frame_width_cm,segment_start_cm,idx,r_local_cm,r_global_cm,x_center_px,y_center_px,valid,alpha_control,S_peak,S_pos_area,S_signed_area,S_mean_pos,S_mean_signed,persistence_duration_sec,last_positive_lag_sec,first_positive_lag_sec,mean_delayed_ac,mean_positive_ac,persistence_threshold,min_lag_sec,max_lag_sec
2,nan,nan,0,30.000000,30.000000,1920.000000,1080.000000,1,nan,0.67712900,0.31795542,0.28494335,0.16429541,0.14723725,1.00100000,1.06773333,0.10010000,0.14723725,0.16429541,0.10000000,0.10010000,2.00200000
