t0,t1,x,y,rx_from_center,ry_from_center,r_from_center_px,theta_deg,dx,dy,speed_px,radial_component,radiality,radial_aligned,direction_label,sector,corr
0,15,20,20,-532.3499999999999,-281.25,602.0781386165752,-152.15170732008804,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7114570140838623
0,15,70,20,-482.3499999999999,-281.25,558.3574885322125,-149.75427308719122,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.780529797077179
0,15,80,20,-472.3499999999999,-281.25,549.7418348643297,-149.22928420332744,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7007207274436951
0,15,100,20,-452.3499999999999,-281.25,532.6556908547959,-148.1285904204997,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6005412936210632
0,15,150,20,-402.3499999999999,-281.25,490.90435422799004,-145.0457483018037,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7275118231773376
0,15,160,20,-392.3499999999999,-281.25,482.7422552460059,-144.36574165158697,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7454804182052612
0,15,170,20,-382.3499999999999,-281.25,474.6504872008454,-143.66244779548467,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7200568318367004
0,15,180,20,-372.3499999999999,-281.25,466.63270888355004,-142.93487286428913,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6538099050521851
0,15,200,20,-352.3499999999999,-281.25,450.83487553648723,-141.40271244698656,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6096268892288208
0,15,210,20,-342.3499999999999,-281.25,443.0632968324051,-140.59594895868537,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.8186079859733582
0,15,220,20,-332.3499999999999,-281.25,435.3826879883948,-139.76055059490014,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7018465399742126
0,15,230,20,-322.3499999999999,-281.25,427.7979488029366,-138.8953400276463,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6506479978561401
0,15,250,20,-302.3499999999999,-281.25,412.9371441272872,-137.07062130560575,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.5581932663917542
0,15,320,20,-232.3499999999999,-281.25,364.8123969933039,-129.56124732230774,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6215738654136658
0,15,330,20,-222.3499999999999,-281.25,358.5262682147571,-128.32911296146227,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.8237989544868469
0,15,340,20,-212.3499999999999,-281.25,352.41181166357063,-127.05361549993401,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6985641121864319
0,15,350,20,-202.3499999999999,-281.25,346.4781161920619,-125.73375719795753,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6242310404777527
0,15,360,20,-192.3499999999999,-281.25,340.7346254785386,-124.36865811752568,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7287378907203674
0,15,370,20,-182.3499999999999,-281.25,335.1911171257376,-122.9575824692108,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7175491452217102
0,15,380,20,-172.3499999999999,-281.25,329.8576738534363,-121.49996717099725,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6447755694389343
0,15,390,20,-162.3499999999999,-281.25,324.7446458373101,-119.99545230816837,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6540584564208984
0,15,400,20,-152.3499999999999,-281.25,319.8626033158612,-118.44391302591033,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7464622259140015
0,15,410,20,-142.3499999999999,-281.25,315.2222787177327,-116.84549220817354,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7754580974578857
0,15,420,20,-132.3499999999999,-281.25,310.83449776368127,-115.20063310361745,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6573573350906372
0,15,460,20,-92.34999999999991,-281.25,296.0237912736069,-108.17788156597676,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.7151744365692139
0,15,470,20,-82.34999999999991,-281.25,293.0581597567281,-106.32003075694143,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.706764280796051
0,15,480,20,-72.34999999999991,-281.25,290.40675784148,-104.42623252010544,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.8116075396537781
0,15,490,20,-62.34999999999991,-281.25,288.07826193588437,-102.49968468511818,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.8068705201148987
0,15,500,20,-52.34999999999991,-281.25,286.08055683670636,-100.54399174684572,0,0,0.0,-0.0,nan,False,undefined,left_upper,0.6422831416130066
