video_number,r_local_cm,r_global_cm,tau_sec,autocorr,min_lag_sec,max_lag_sec,persistence_threshold
4,90.00000000,90.00000000,0.00000000,1.0000000000,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.03336667,0.7554229388,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.06673333,0.6786452928,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.10010000,0.6324179116,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.13346667,0.5870636117,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.16683333,0.5400959924,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.20020000,0.4859642002,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.23356667,0.4627138749,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.26693333,0.3829069373,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.30030000,0.3399260197,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.33366667,0.2886247465,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.36703333,0.2413957300,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.40040000,0.2074026289,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.43376667,0.1758959566,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.46713333,0.1636968271,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.50050000,0.1078360111,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.53386667,0.1156168215,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.56723333,0.0862180635,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.60060000,0.1013903812,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.63396667,0.0984660165,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.66733333,0.0878255377,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.70070000,0.1000484313,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.73406667,0.0753993200,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.76743333,0.0923126356,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.80080000,0.0926830262,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.83416667,0.0734924701,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.86753333,0.0673556289,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.90090000,0.0550184490,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.93426667,0.0686426541,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,0.96763333,0.0390473819,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.00100000,0.0415097605,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.03436667,0.0256287684,0.10010000,2.00200000,0.10000000
