run_folder,video_number,r_local_cm,r_global_cm,tau_sec,autocorr,min_lag_sec,max_lag_sec,persistence_threshold,source_csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.06673333,0.6236187769,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.1001,0.5296834401,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.13346667,0.4665088295,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.16683333,0.397468658,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.2002,0.3737614209,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.23356667,0.3055515559,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.26693333,0.2663790033,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.3003,0.239780983,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.33366667,0.1859191487,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.36703333,0.1539402828,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.4004,0.1138622755,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.43376667,0.0641942117,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.46713333,0.0589944179,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.5005,0.0501705888,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.53386667,0.0524081442,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.56723333,0.0708530116,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.6006,0.0729549873,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.63396667,0.0634052227,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.66733333,0.0495850494,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.7007,0.0599720914,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.73406667,0.0382969854,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.76743333,0.0447262364,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.8008,0.066345664,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.83416667,0.0745519668,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.86753333,0.073321444,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.9009,0.0600584885,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.93426667,0.0633927908,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,0.96763333,0.069176725,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.001,0.0591422987,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.03436667,0.0649097669,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.06773333,0.0556597117,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.1011,0.0503611119,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.13446667,0.0669618757,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.16783333,0.0600896012,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.2012,0.0597941199,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.23456667,0.0165510497,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.26793333,-0.013664164,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.3013,-0.0542491564,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.33466667,-0.0785612301,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.36803333,-0.0987841343,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.4014,-0.1030438629,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.43476667,-0.0709272688,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.46813333,-0.0593725619,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.5015,-0.0192563016,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.53486667,-0.0330936469,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.56823333,-0.0289420767,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.6016,-0.0521786106,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.63496667,-0.0654734941,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.66833333,-0.094616172,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.7017,-0.0797547398,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.73506667,-0.0832167626,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.76843333,-0.0582047201,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.8018,-0.0435143236,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.83516667,-0.0522223887,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.86853333,-0.0363233395,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.9019,-0.028808248,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.93526667,-0.0430134016,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,1.96863333,-0.0387881732,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_135531_video03_target60cm,3,60.0,60.0,2.002,-0.0177725216,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_135531_video03_target60cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.0,1.0,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.03336667,0.6305455483,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.06673333,0.4625646832,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.1001,0.3860929487,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.13346667,0.2744990621,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.16683333,0.1868929538,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.2002,0.1098346799,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.23356667,0.0659722471,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.26693333,0.0254679285,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.3003,-0.0363132763,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.33366667,-0.0684258857,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.36703333,-0.0853103149,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.4004,-0.0512596485,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.43376667,-0.0767061749,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.46713333,-0.0389834938,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.5005,-0.0296367153,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.53386667,-0.0197458653,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.56723333,0.0083790549,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.6006,0.0283454054,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.63396667,0.0311472574,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.66733333,0.0630965875,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.7007,0.0906771122,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.73406667,0.1324825042,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.76743333,0.1377605644,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.8008,0.1032293009,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.83416667,0.0707407215,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.86753333,0.0752992114,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.9009,0.0490811347,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.93426667,0.0437733528,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,0.96763333,0.0394532955,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.001,0.012678534,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.03436667,-0.0080751821,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.06773333,-0.0232657341,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.1011,-0.0332470601,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.13446667,-0.0262364715,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.16783333,-0.0133591445,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.2012,-0.0500360365,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.23456667,-0.0261265586,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.26793333,-0.0185542555,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.3013,-0.0218233101,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.33466667,0.0345283252,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.36803333,0.0096565285,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.4014,0.0022081035,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.43476667,0.0395046286,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.46813333,0.0502358266,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.5015,0.0419082429,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.53486667,0.0301191216,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.56823333,0.0434913863,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.6016,-0.0112833986,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.63496667,-0.0175811134,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.66833333,-0.0033589633,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.7017,-0.0227009076,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.73506667,-0.0054392001,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.76843333,-0.0413197002,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.8018,-0.0650094103,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.83516667,0.0001345674,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.86853333,-0.0047857583,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.9019,0.0337737531,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.93526667,0.0224683799,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,1.96863333,0.0339487866,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
run_20260603_140702_video04_target90cm,4,90.0,90.0,2.002,0.0305810993,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_140702_video04_target90cm\center_autocorr_curve.csv
